Experiment,Iteration,Gap,TrainLoss,ValLoss,TestAcc,CommBits,ConsensusError
Baseline,1800,-0.012678741989135656,2.33363965965271,2.3209609176635744,10.51,15694502400.0,0.1561956258171387
Baseline,1850,-0.008111743698119955,2.276493867263794,2.268382123565674,10.51,16130460800.0,0.11410824806130844
Baseline,1900,-0.05586958808898901,2.5216019397735594,2.4657323516845704,9.42,16566419200.0,0.17994014266898617
Baseline,1950,-0.04025482521057144,2.457705126953125,2.4174503017425537,10.0,17002377600.0,0.1678004444354233
Baseline,2000,-0.03562653129577642,2.487609557800293,2.4519830265045166,9.29,17438336000.0,0.14302171633496297
Baseline,2050,-0.08799729255676247,2.8659835680389403,2.777986275482178,9.97,17874294400.0,0.13944387768728017
Baseline,2100,-0.05277672668457001,2.462995089111328,2.410218362426758,10.62,18310252800.0,0.17355740362271738
Baseline,2150,-0.05699179931640641,2.5005798371887207,2.4435880378723143,10.0,18746211200.0,0.11627002691136656
Baseline,2200,-0.01720927108764636,2.447763240661621,2.4305539695739746,9.94,19182169600.0,0.13897035353079906
Baseline,2250,-0.01197174499511755,2.3457673168945314,2.333795571899414,10.0,19618128000.0,0.13443603950104793
Baseline,2300,-0.029229284515380982,2.4913682623291016,2.4621389778137206,10.08,20054086400.0,0.18027010092099366
Baseline,2350,-0.022816170883178444,2.394006795120239,2.3711906242370606,9.99,20490044800.0,0.13543825778551533
Baseline,2400,-0.029015106811523417,2.4020979498291015,2.373082843017578,12.77,20926003200.0,0.14676490158602623
Baseline,2450,-0.03553310775756868,2.491576262664795,2.4560431549072264,13.02,21361961600.0,0.13984283686827298
Baseline,2500,-0.09107309753417958,2.688453957672119,2.5973808601379393,10.0,21797920000.0,0.1915225001363879
Baseline,2550,-0.060651809234619325,2.525154196472168,2.4645023872375487,10.34,22233878400.0,0.13742170968660225
Baseline,2600,-0.0562385072326661,2.707274288330078,2.651035781097412,9.99,22669836800.0,0.21028281874144295
Baseline,2650,-0.07562145690917976,2.705085244750977,2.629463787841797,13.32,23105795200.0,0.16924489537948678
Baseline,2700,-0.05328136703491193,2.5521020930480955,2.4988207260131836,11.66,23541753600.0,0.15057985856356632
Baseline,2750,-0.07069623992919905,2.839444038848877,2.768747798919678,11.15,23977712000.0,0.1516658882248077
Baseline,2800,-0.07233543563842781,2.5831032472229003,2.5107678115844725,16.46,24413670400.0,0.1581683828918637
Baseline,2850,-0.02706967720031761,2.415621545639038,2.3885518684387206,14.82,24849628800.0,0.11620569312899746
Baseline,2900,-0.043695488128661975,2.4239990480041502,2.3803035598754883,14.22,25285587200.0,0.14603854651573264
Baseline,2950,-0.12193350555419924,3.1473335719299316,3.0254000663757323,12.87,25721545600.0,0.1595173783783798
Baseline,3000,-0.08024790832519546,2.692795163269043,2.6125472549438475,11.58,26157504000.0,0.1260279993568476
Baseline,3050,-0.03385434310913116,2.84198348777771,2.808129144668579,12.21,26593462400.0,0.16591438047313395
Baseline,3100,-0.1274397015380857,2.995525108795166,2.8680854072570803,12.54,27029420800.0,0.1402235244787226
Top10,50,-0.0015889355468750033,2.300037054901123,2.298448119354248,10.0,87190400.0,0.11003407417870097
Top10,100,-0.002550352706909287,2.295460434188843,2.2929100814819336,10.72,174380800.0,0.12628047105608003
Top10,150,-0.0028884251403806793,2.29460131652832,2.2917128913879394,11.55,261571200.0,0.11313982323026188
Top10,200,-0.003207134704589887,2.2883959202575683,2.2851887855529784,14.24,348761600.0,0.09889113771016919
Top10,250,-0.002400565872191951,2.291411945877075,2.289011380004883,12.3,435952000.0,0.11304572176202025
Top10,300,-0.002382808914184853,2.29214965423584,2.289766845321655,13.63,523142400.0,0.15182519670474334
Top10,350,-0.002972851486205741,2.289631764526367,2.2866589130401613,13.78,610332800.0,0.12080329638435572
Top10,400,-0.0012683802032471547,2.2954983702087404,2.294229990005493,11.65,697523200.0,0.11650681363870223
Top10,450,-0.0006549548339842559,2.2929635974121094,2.292308642578125,12.45,784713600.0,0.15921900959258278
Top10,500,-0.001153406448364258,2.292406996459961,2.2912535900115967,13.96,871904000.0,0.18143149337049333
Top10,550,-0.0006930091857908494,2.295513134765625,2.294820125579834,10.06,959094400.0,0.12829468400952884
Top10,600,-0.0008686141967770844,2.296854744720459,2.2959861305236817,10.23,1046284800.0,0.16830286392757793
Top10,650,-0.0007392605590821333,2.2993926026153564,2.2986533420562743,10.34,1133475200.0,0.16862296850532843
Top10,700,-0.0013734760284425107,2.2998773658752443,2.2985038898468018,11.16,1220665600.0,0.15627633853037146
Top10,750,-0.0018042401123046226,2.2994767613220213,2.2976725212097167,10.07,1307856000.0,0.16508000031191675
Top10,800,-0.001708376464844008,2.304385434112549,2.302677057647705,11.63,1395046400.0,0.17900698043428315
Top10,850,-0.0022761042022705347,2.3020161543273927,2.299740050125122,12.03,1482236800.0,0.1451152174049728
Top10,900,-0.0032449725341794355,2.304391125793457,2.3011461532592774,12.57,1569427200.0,0.17397082340628423
Top10,950,-0.0027344131469724253,2.303227324295044,2.3004929111480714,11.14,1656617600.0,0.16029509332031838
Top10,1000,-0.0029391297912599867,2.305759098968506,2.302819969177246,12.75,1743808000.0,0.13046015206248301
Top10,1050,-0.004384795455932622,2.305691466217041,2.3013066707611083,12.72,1830998400.0,0.1886942685407728
Top10,1100,-0.004644173507690308,2.3052290745544433,2.300584901046753,12.96,1918188800.0,0.15483536575673912
Top10,1150,-0.005317430572509885,2.308432200317383,2.303114769744873,13.15,2005379200.0,0.15657532880889793
Top10,1200,-0.006633446731567183,2.3110633848571775,2.3044299381256104,13.08,2092569600.0,0.18483166812348467
Top10,1250,-0.007644113616943393,2.311748495941162,2.3041043823242187,12.17,2179760000.0,0.16543001957947379
Top10,1300,-0.006881982192993075,2.3104649518585205,2.3035829696655274,12.33,2266950400.0,0.17419560377318427
Top10,1350,-0.007610190429687247,2.311763215484619,2.304153025054932,13.28,2354140800.0,0.14851531849499544
Top10,1400,-0.008418221588134767,2.310714755554199,2.3022965339660644,13.23,2441331200.0,0.16895638310419764
Top10,1450,-0.010615555267333932,2.3155399014282225,2.3049243461608886,12.88,2528521600.0,0.2126400428811701
Top10,1500,-0.01079214447021526,2.314530051879883,2.3037379074096678,13.03,2615712000.0,0.19680982096226796
Top10,1550,-0.010758471069336029,2.31354185043335,2.302783379364014,13.34,2702902400.0,0.1882824493465794
Top10,1600,-0.013249701080322307,2.3161151551818846,2.3028654541015623,13.4,2790092800.0,0.17559626833399306
Top10,1650,-0.011421187286376977,2.315416466217041,2.303995278930664,13.47,2877283200.0,0.16970452658451549
Top10,1700,-0.014117051696777239,2.3162292106628417,2.3021121589660645,12.62,2964473600.0,0.19626716704096286
Top10,1750,-0.013980558471679672,2.3168921200561523,2.3029115615844726,13.61,3051664000.0,0.1760286577239679
Top10,1800,-0.014253474121093568,2.3175486126708984,2.303295138549805,13.3,3138854400.0,0.1931694907698313
Top10,1850,-0.012016618041992277,2.3157645878601074,2.303747969818115,13.54,3226044800.0,0.21711344992713483
Top10,1900,-0.01206624710082993,2.3158960772705077,2.303829830169678,13.39,3313235200.0,0.17495422245234754
Top10,1950,-0.012077380981445174,2.315275048675537,2.303197667694092,14.14,3400425600.0,0.17574023405218586
Top10,2000,-0.014026093063354672,2.318128236541748,2.3041021434783935,13.49,3487616000.0,0.2040911684850597
Top10,2050,-0.012321194610595665,2.3138557427978514,2.301534548187256,14.1,3574806400.0,0.18346515780251077
Top10,2100,-0.012288519439697332,2.313638192901611,2.301349673461914,13.85,3661996800.0,0.17586949001364793
Top10,2150,-0.01160234939575222,2.314316015548706,2.302713666152954,14.2,3749187200.0,0.17055913104384182
Top10,2200,-0.014140377197265686,2.314585065612793,2.3004446884155274,13.52,3836377600.0,0.16081907442744275
Top10,2250,-0.013703844680786226,2.3131639200592042,2.299460075378418,13.75,3923568000.0,0.20167339442048976
Top10,2300,-0.015060555648803486,2.3147432647705077,2.2996827091217042,12.69,4010758400.0,0.19764728082049424
Top10,2350,-0.0147037642669674,2.3136113993835448,2.2989076351165774,13.39,4097948800.0,0.19643753190738272
Top10,2400,-0.015133206329345672,2.3161314664459227,2.300998260116577,13.47,4185139200.0,0.18922928193077357
Top10,2450,-0.016599193725586048,2.3169066033935546,2.3003074096679685,12.3,4272329600.0,0.18961681686760593
Top10,2500,-0.019525460815429607,2.3195709045410156,2.300045443725586,12.03,4359520000.0,0.19334526055913503
Top10,2550,-0.021760962219238067,2.3228059436035156,2.3010449813842775,11.89,4446710400.0,0.18126711565388282
Top10,2600,-0.01755716842651367,2.318194277801514,2.300637109375,13.42,4533900800.0,0.21505338624641973
Top10,2650,-0.016851560287475476,2.312746859436035,2.2958952991485595,13.6,4621091200.0,0.2004498684051203
Top10,2700,-0.021304112091064198,2.318669657745361,2.297365545654297,12.7,4708281600.0,0.2050386981680754
Top10,2750,-0.01779406333923328,2.3157790795898436,2.2979850162506104,13.96,4795472000.0,0.19193772498442102
Top10,2800,-0.014963514633178576,2.3110515368652345,2.296088022232056,13.65,4882662400.0,0.17736010820327852
Top10,2850,-0.019412025909423924,2.314843228607178,2.295431202697754,12.43,4969852800.0,0.20019092074334335
Top10,2900,-0.025263572387695277,2.3257691925811765,2.3005056201934813,11.46,5057043200.0,0.2019929061148124
Top10,2950,-0.018558701705932545,2.31578645324707,2.2972277515411377,12.0,5144233600.0,0.18122500993788773
Top10,3000,-0.02068897537231429,2.3199902948760984,2.299301319503784,12.3,5231424000.0,0.20058707102632417
Top10,3050,-0.021868707275390253,2.3173552684783933,2.295486561203003,11.43,5318614400.0,0.17931099512603996
Top10,3100,-0.016909206085204964,2.3102141926574706,2.2933049865722657,12.82,5405804800.0,0.20729600706598425
Top1,50,-0.0014847720336912396,2.302453740234375,2.3009689682006838,9.97,8716800.0,0.10472365800749728
Top1,100,-0.0019631631469727573,2.300600956115723,2.29863779296875,10.42,17433600.0,0.11727262236071603
Top1,150,-0.002560474700927795,2.2989964350891112,2.2964359603881834,11.26,26150400.0,0.11271200094988706
Top1,200,-0.0024100411987304504,2.2972059964752196,2.294795955276489,10.49,34867200.0,0.11197900622558006
Top1,250,-0.002284265060424673,2.29823515045166,2.2959508853912354,12.66,43584000.0,0.1139400000346635
Top1,300,-0.0033016638946534727,2.295257032318115,2.2919553684234617,12.61,52300800.0,0.13287471594711314
Top1,350,-0.0033039710998536975,2.291776936721802,2.2884729656219482,11.24,61017600.0,0.13630627414744795
Top1,400,-0.0022097163391112673,2.2932176722717283,2.291007955932617,8.59,69734400.0,0.17808165143304572
Top1,450,-0.0023376948547366716,2.292180213470459,2.2898425186157225,13.77,78451200.0,0.13776371667911746
Top1,500,-0.002983071823120298,2.288751024169922,2.2857679523468017,16.91,87168000.0,0.1625740266155459
Top1,550,-0.0032887409973145765,2.287019614105225,2.2837308731079102,16.98,95884800.0,0.16346913540723856
Top1,600,-0.003377059707641461,2.2832562326049803,2.279879172897339,18.14,104601600.0,0.1785228692278867
Top1,650,-0.004162483596801714,2.2828848564147948,2.278722372817993,16.4,113318400.0,0.16325966327428124
Top1,700,-0.003498280639648854,2.2856964949798586,2.2821982143402098,17.02,122035200.0,0.15988740099406354
Top1,750,-0.003950051727294568,2.283807241668701,2.2798571899414064,16.38,130752000.0,0.17638686842828388
Top1,800,-0.00477579399108885,2.2833478429412843,2.2785720489501955,14.61,139468800.0,0.1959031950032017
Top1,850,-0.005060570602416714,2.282195814590454,2.2771352439880372,15.34,148185600.0,0.19940342070268463
Top1,900,-0.005211657104492229,2.2845853997802736,2.2793737426757814,13.36,156902400.0,0.20381179450684392
Top1,950,-0.004252876586913867,2.284634475250244,2.2803815986633302,16.83,165619200.0,0.19986701512791516
Top1,1000,-0.004372986679077151,2.2872812825012208,2.2829082958221436,16.17,174336000.0,0.19149755726422626
Top1,1050,-0.005280496902465792,2.289502360458374,2.284221863555908,13.65,183052800.0,0.2063921227333955
Top1,1100,-0.005346666870116756,2.2866240380859373,2.2812773712158205,14.42,191769600.0,0.22081135120338544
Top1,1150,-0.005419754028320067,2.2896069534301757,2.2841871994018557,14.0,200486400.0,0.21212842731935186
Top1,1200,-0.006177934646606431,2.286803174972534,2.2806252403259277,14.16,209203200.0,0.23194961221184335
Top1,1250,-0.005619557723999247,2.287695807800293,2.282076250076294,12.9,217920000.0,0.21457887055637298
Top1,1300,-0.006622197647094374,2.290615394897461,2.2839931972503664,11.98,226636800.0,0.21654040531638047
Top1,1350,-0.004739482879638324,2.286790386199951,2.2820509033203127,15.21,235353600.0,0.21343681809995463
Top1,1400,-0.004888360824584659,2.2901145304107664,2.2852261695861817,13.24,244070400.0,0.2204538373026413
Top1,1450,-0.006420184249877892,2.2907955519866943,2.2843753677368164,12.71,252787200.0,0.21956716722103842
Top1,1500,-0.0061332111358640695,2.288612446594238,2.282479235458374,14.25,261504000.0,0.2255273785077801
Top1,1550,-0.005852377243042106,2.286321113510132,2.28046873626709,13.39,270220800.0,0.22372221216980837
Top1,1600,-0.004837756195068099,2.2884597700500486,2.2836220138549805,11.45,278937600.0,0.236964919765909
Top1,1650,-0.005448771896362281,2.29011467880249,2.284665906906128,10.94,287654400.0,0.24637624069001288
Top1,1700,-0.007014487915039336,2.293045168762207,2.2860306808471678,10.82,296371200.0,0.25838237004899883
Top1,1750,-0.007043371200561754,2.2929304290771486,2.285887057876587,10.82,305088000.0,0.2409255465153098
Top1,1800,-0.009512361145019632,2.2971252922058105,2.287612931060791,10.17,313804800.0,0.25464676383991874
Top1,1850,-0.00905091567993166,2.2923581246948244,2.2833072090148927,10.77,322521600.0,0.24475512437138355
Top1,1900,-0.007286818313598786,2.2954155086517334,2.2881286903381346,10.59,331238400.0,0.25779014043702375
Top1,1950,-0.010034275207519538,2.299593402633667,2.2895591274261475,10.26,339955200.0,0.2337833068328589
Top1,2000,-0.011875659179687137,2.3011331520080565,2.2892574928283693,10.9,348672000.0,0.268335419679061
Top1,2050,-0.009646340332031045,2.2984364640808104,2.2887901237487793,10.9,357388800.0,0.25302974324901567
Top1,2100,-0.012431428222656304,2.299275551300049,2.2868441230773926,11.6,366105600.0,0.24426022212104143
Top1,2150,-0.010198578720092666,2.2947891583251954,2.2845905796051027,11.16,374822400.0,0.2607763909657693
Top1,2200,-0.010385620422363129,2.2958625006866455,2.2854768802642824,11.26,383539200.0,0.2536778651841242
Top1,2250,-0.01219525810241695,2.300710820159912,2.288515562057495,10.59,392256000.0,0.302314873572233
Top1,2300,-0.010377962493896664,2.2965606636047364,2.2861827011108398,11.82,400972800.0,0.26082330623176464
Top1,2350,-0.013703704071045042,2.299535753631592,2.285832049560547,11.05,409689600.0,0.2531435724401618
Top1,2400,-0.012688112640380833,2.296886624145508,2.284198511505127,10.68,418406400.0,0.25242572289106846
Top1,2450,-0.012502913513183778,2.2971067877197267,2.284603874206543,10.61,427123200.0,0.2713492649288952
Top1,2500,-0.012749955749511876,2.2971254463195803,2.2843754905700684,11.27,435840000.0,0.26627454581768506
Top1,2550,-0.010615202026367232,2.298538118438721,2.2879229164123536,10.69,444556800.0,0.2781111235415281
Top1,2600,-0.013344359207153378,2.301970724105835,2.2886263648986818,10.6,453273600.0,0.265394528005036
Top1,2650,-0.009367832031250245,2.298279256286621,2.288911424255371,11.92,461990400.0,0.2752218362188891
Top1,2700,-0.011328112106323562,2.2981225315856935,2.28679441947937,11.49,470707200.0,0.2621259999568881
Top1,2750,-0.013153971176147472,2.302115597991943,2.2889616268157957,11.42,479424000.0,0.2653903828257798
Top1,2800,-0.016294126663208175,2.309602115020752,2.293307988357544,10.95,488140800.0,0.2621269987464693
Top1,2850,-0.01273536064147951,2.307423818511963,2.2946884578704836,11.54,496857600.0,0.25719995050865807
Top1,2900,-0.015422655792236117,2.309689669342041,2.294267013549805,11.59,505574400.0,0.265952476734031
Top1,2950,-0.01752149223327626,2.3052011545562743,2.287679662322998,12.23,514291200.0,0.2886646345052256
Top1,3000,-0.012570559844970575,2.299471028289795,2.2869004684448244,11.37,523008000.0,0.2645634550270316
Top1,3050,-0.01773920486450198,2.3108145481872557,2.2930753433227538,11.97,531724800.0,0.2674477434891237
Top1,3100,-0.01665896331787131,2.311877967758179,2.2952190044403076,12.03,540441600.0,0.27003812345371686
