Experiment,Iteration,Gap,TrainLoss,ValLoss,TestAcc,CommBits,ConsErr
Baseline,50,-1.5487670701475054e-08,2.3025849954986572,2.3025849800109865,10.0,435958400.0,9.532938907648025e-08
Baseline,100,-1.8692016379162624e-08,2.302585179901123,2.3025851612091066,10.0,871916800.0,1.0504406981944883e-07
Baseline,150,-2.6779174877589185e-08,2.302585292892456,2.3025852661132813,10.0,1307875200.0,4.55028783620927e-08
