Topology,Iteration,TrainLoss,TestLoss,Gap,ConsErr
complete,0,0.6800308227539062,0.6783290742874145,-0.001701748466491737,0.0008404595552400877
complete,9,1.1371933221817017,1.2146550098419189,0.07746168766021722,0.001140660717013874
identity,0,0.6488238573074341,0.6382667179107666,-0.01055713939666747,0.41511403449157014
identity,9,0.5723342299461365,0.5528828029632569,-0.019451426982879605,0.3680603935342326
ring,0,0.6697677373886108,0.6653599948883057,-0.0044077425003051784,0.044678495870769795
ring,9,0.9031875133514404,0.9484343017578125,0.045246788406372085,1.1074363625624806
lazy_complete,0,0.6502403020858765,0.6401339056968689,-0.010106396389007566,0.3743186927644509
lazy_complete,9,0.5839937329292297,0.5685912024497985,-0.015402530479431187,0.13473045443759646
